long,lat,group,order,region,subregion,avgvac
-96.58922577,31.2262001,2639,77238,texas,limestone,0.978422318
-96.80121613,31.52986717,2639,77239,texas,limestone,0.978422318
-100.5426331,36.49168396,2640,77241,texas,lipscomb,0.89397749
-100.0040512,36.49168396,2640,77242,texas,lipscomb,0.89397749
-100.0040512,36.04477692,2640,77243,texas,lipscomb,0.89397749
-100.5426331,36.04477692,2640,77244,texas,lipscomb,0.89397749
-100.5426331,36.49168396,2640,77245,texas,lipscomb,0.89397749
-98.23361206,28.04628372,2641,77247,texas,live oak,0.980691057
-98.33101654,28.0520134,2641,77248,texas,live oak,0.980691057
-98.34247589,28.60205269,2641,77249,texas,live oak,0.980691057
-98.09037781,28.78539848,2641,77250,texas,live oak,0.980691057
-97.99297333,28.68799591,2641,77251,texas,live oak,0.980691057
-98.08464813,28.66507721,2641,77252,texas,live oak,0.980691057
-97.9757843,28.4645443,2641,77253,texas,live oak,0.980691057
-97.82108307,28.17233467,2641,77254,texas,live oak,0.980691057
-97.86692047,28.14368629,2641,77255,texas,live oak,0.980691057
-97.91275787,28.10358047,2641,77256,texas,live oak,0.980691057
-97.91275787,28.08066177,2641,77257,texas,live oak,0.980691057
-97.90129852,28.0520134,2641,77258,texas,live oak,0.980691057
-98.23361206,28.04628372,2641,77259,texas,live oak,0.980691057
-98.97272491,30.49281311,2642,77261,texas,llano,0.966076696
-98.97272491,30.91107368,2642,77262,texas,llano,0.966076696
-98.45133972,30.91107368,2642,77263,texas,llano,0.966076696
-98.45133972,30.8824234,2642,77264,texas,llano,0.966076696
-98.4341507,30.86523628,2642,77265,texas,llano,0.966076696
-98.42842102,30.83658981,2642,77266,texas,llano,0.966076696
-98.38258362,30.83658981,2642,77267,texas,llano,0.966076696
-98.4341507,30.77356339,2642,77268,texas,llano,0.966076696
-98.42269135,30.75064468,2642,77269,texas,llano,0.966076696
-98.36539459,30.75064468,2642,77270,texas,llano,0.966076696
-98.41696167,30.66470146,2642,77271,texas,llano,0.966076696
-98.41123199,30.56729889,2642,77272,texas,llano,0.966076696
-98.35966492,30.56729889,2642,77273,texas,llano,0.966076696
-98.36539459,30.50427437,2642,77274,texas,llano,0.966076696
-98.5945816,30.49854279,2642,77275,texas,llano,0.966076696
-98.97272491,30.49281311,2642,77276,texas,llano,0.966076696
-103.9631882,31.99396133,2643,77278,texas,loving,NA
-103.7168198,31.99396133,2643,77279,texas,loving,NA
-103.3615875,31.99396133,2643,77280,texas,loving,NA
-103.3501282,31.65591812,2643,77281,texas,loving,NA
-103.5907669,31.65591812,2643,77282,texas,loving,NA
-103.625145,31.66737556,2643,77283,texas,loving,NA
-103.6308746,31.70175552,2643,77284,texas,loving,NA
-103.6480637,31.71894455,2643,77285,texas,loving,NA
-103.676712,31.73040199,2643,77286,texas,loving,NA
-103.6939011,31.74759102,2643,77287,texas,loving,NA
-103.7454681,31.74759102,2643,77288,texas,loving,NA
-103.7913055,31.78769684,2643,77289,texas,loving,NA
-103.8142242,31.8449955,2643,77290,texas,loving,NA
-103.8428726,31.89656067,2643,77291,texas,loving,NA
-103.88871,31.8679142,2643,77292,texas,loving,NA
-103.9116211,31.90229034,2643,77293,texas,loving,NA
-103.9460068,31.95385551,2643,77294,texas,loving,NA
-103.9631882,31.99396133,2643,77295,texas,loving,NA
-102.0552444,33.83315659,2644,77297,texas,lubbock,0.940368761
-101.5510406,33.83315659,2644,77298,texas,lubbock,0.940368761
-101.545311,33.38625336,2644,77299,texas,lubbock,0.940368761
-102.0609665,33.39197922,2644,77300,texas,lubbock,0.940368761
-102.0552444,33.83315659,2644,77301,texas,lubbock,0.940368761
-101.7000046,32.95653534,2645,77303,texas,lynn,0.947187562
-102.0666962,32.9622612,2645,77304,texas,lynn,0.947187562
-102.0609665,33.39197922,2645,77305,texas,lynn,0.947187562
-101.545311,33.38625336,2645,77306,texas,lynn,0.947187562
-101.5395813,32.9622612,2645,77307,texas,lynn,0.947187562
-101.7000046,32.95653534,2645,77308,texas,lynn,0.947187562
-99.09877777,30.93972206,2646,77310,texas,mcculloch,0.958333333
-99.51130676,30.93399239,2646,77311,texas,mcculloch,0.958333333
-99.63162994,30.94544983,2646,77312,texas,mcculloch,0.958333333
-99.63735962,31.09441948,2646,77313,texas,mcculloch,0.958333333
-99.63162994,31.47257233,2646,77314,texas,mcculloch,0.958333333
-99.61444092,31.48402977,2646,77315,texas,mcculloch,0.958333333
-99.61444092,31.50694847,2646,77316,texas,mcculloch,0.958333333
-99.55141449,31.5012188,2646,77317,texas,mcculloch,0.958333333
-99.52276611,31.44392395,2646,77318,texas,mcculloch,0.958333333
-99.43682098,31.44965363,2646,77319,texas,mcculloch,0.958333333
-99.43109131,31.47257233,2646,77320,texas,mcculloch,0.958333333
-99.40245056,31.46684265,2646,77321,texas,mcculloch,0.958333333
-99.37380219,31.43246651,2646,77322,texas,mcculloch,0.958333333
-99.35088348,31.43246651,2646,77323,texas,mcculloch,0.958333333
-99.31650543,31.40954781,2646,77324,texas,mcculloch,0.958333333
-99.31650543,31.42673492,2646,77325,texas,mcculloch,0.958333333
-99.28785706,31.43819237,2646,77326,texas,mcculloch,0.958333333
-99.253479,31.47830009,2646,77327,texas,mcculloch,0.958333333
-99.2076416,31.48976135,2646,77328,texas,mcculloch,0.958333333
-99.09305573,31.46684265,2646,77329,texas,mcculloch,0.958333333
-99.09877777,30.93972206,2646,77330,texas,mcculloch,0.958333333
-96.92726898,31.70175552,2647,77332,texas,mclennan,0.962855438
-96.80121613,31.52986717,2647,77333,texas,mclennan,0.962855438
-97.27677917,31.28349495,2647,77334,texas,mclennan,0.962855438
-97.35125732,31.2491188,2647,77335,texas,mclennan,0.962855438
-97.42001343,31.32360268,2647,77336,texas,mclennan,0.962855438
-97.59763336,31.5928936,2647,77337,texas,mclennan,0.962855438
-97.2882309,31.74759102,2647,77338,texas,mclennan,0.962855438
-97.04186249,31.87364197,2647,77339,texas,mclennan,0.962855438
-96.92726898,31.70175552,2647,77340,texas,mclennan,0.962855438
-98.33101654,28.0520134,2648,77342,texas,mcmullen,1
-98.81230164,28.04628372,2648,77343,texas,mcmullen,1
-98.81803131,28.64789009,2648,77344,texas,mcmullen,1
-98.69197845,28.65361977,2648,77345,texas,mcmullen,1
-98.34247589,28.65934753,2648,77346,texas,mcmullen,1
-98.34247589,28.60205269,2648,77347,texas,mcmullen,1
-98.33101654,28.0520134,2648,77348,texas,mcmullen,1
-95.76988983,31.1116066,2649,77350,texas,madison,0.99591002
-95.70114136,31.10588074,2649,77351,texas,madison,0.99591002
-95.66676331,31.09441948,2649,77352,texas,madison,0.99591002
-95.6438446,31.07150078,2649,77353,texas,madison,0.99591002
-95.68968201,31.04858208,2649,77354,texas,madison,0.99591002
-95.67821503,31.01993561,2649,77355,texas,madison,0.99591002
-95.68395233,30.99128723,2649,77356,texas,madison,0.99591002
-95.66676331,30.96264076,2649,77357,texas,madison,0.99591002
-95.63811493,30.93399239,2649,77358,texas,madison,0.99591002
-95.63238525,30.92253113,2649,77359,texas,madison,0.99591002
-95.66676331,30.91107368,2649,77360,texas,madison,0.99591002
-95.75270844,30.91680336,2649,77361,texas,madison,0.99591002
-95.82146454,30.88815498,2649,77362,texas,madison,0.99591002
-95.86730194,30.85950851,2649,77363,texas,madison,0.99591002
-96.18242645,30.81939888,2649,77364,texas,madison,0.99591002
-96.24545288,30.96836853,2649,77365,texas,madison,0.99591002
-96.1938858,30.99128723,2649,77366,texas,madison,0.99591002
-96.16523743,31.01993561,2649,77367,texas,madison,0.99591002
-95.98188782,31.1116066,2649,77368,texas,madison,0.99591002
-95.82719421,31.10588074,2649,77369,texas,madison,0.99591002
-95.76988983,31.1116066,2649,77370,texas,madison,0.99591002
-94.05102539,32.89923477,2650,77372,texas,marion,0.966666667
-94.05102539,32.71016312,2650,77373,texas,marion,0.966666667
-94.10259247,32.73880768,2650,77374,texas,marion,0.966666667
-94.11977386,32.76745605,2650,77375,texas,marion,0.966666667
-94.16561127,32.76745605,2650,77376,texas,marion,0.966666667
-94.17707062,32.73880768,2650,77377,texas,marion,0.966666667
-94.22290802,32.73308182,2650,77378,texas,marion,0.966666667
-94.24582672,32.76745605,2650,77379,texas,marion,0.966666667
-94.29166412,32.76745605,2650,77380,texas,marion,0.966666667
-94.40052795,32.73308182,2650,77381,texas,marion,0.966666667
-94.50366211,32.72161865,2650,77382,texas,marion,0.966666667
-94.61824799,32.78464508,2650,77383,texas,marion,0.966666667
-94.70992279,32.82475281,2650,77384,texas,marion,0.966666667
-94.70992279,32.90496445,2650,77385,texas,marion,0.966666667
-94.65262604,32.91069794,2650,77386,texas,marion,0.966666667
-94.05102539,32.89923477,2650,77387,texas,marion,0.966666667
-102.2099457,32.52108383,2651,77389,texas,martin,0.952587164
-101.7000046,32.52108383,2651,77390,texas,martin,0.952587164
-101.7057343,32.08563614,2651,77391,texas,martin,0.952587164
-101.7630386,32.0741806,2651,77392,texas,martin,0.952587164
-102.2042084,32.08563614,2651,77393,texas,martin,0.952587164
-102.2099457,32.52108383,2651,77394,texas,martin,0.952587164
-98.97272491,30.91107368,2652,77396,texas,mason,0.969387755
-98.97272491,30.49281311,2652,77397,texas,mason,0.969387755
-99.28785706,30.49281311,2652,77398,texas,mason,0.969387755
-99.51130676,30.49854279,2652,77399,texas,mason,0.969387755
-99.50558472,30.68762016,2652,77400,texas,mason,0.969387755
-99.51130676,30.93399239,2652,77401,texas,mason,0.969387755
-99.09877777,30.93972206,2652,77402,texas,mason,0.969387755
-99.09877777,30.91680336,2652,77403,texas,mason,0.969387755
-98.97272491,30.91107368,2652,77404,texas,mason,0.969387755
-96.31993866,28.95728683,2653,77406,texas,matagorda,0.970483357
-95.87303162,29.22657776,2653,77407,texas,matagorda,0.970483357
-95.86730194,29.22657776,2653,77408,texas,matagorda,0.970483357
-95.86156464,29.20365906,2653,77409,texas,matagorda,0.970483357
-95.85010529,29.18647003,2653,77410,texas,matagorda,0.970483357
-95.86156464,29.15782166,2653,77411,texas,matagorda,0.970483357
-95.82146454,29.12917519,2653,77412,texas,matagorda,0.970483357
-95.75843811,29.01458168,2653,77413,texas,matagorda,0.970483357
-95.72978973,28.97447586,2653,77414,texas,matagorda,0.970483357
-95.67821503,28.97447586,2653,77415,texas,matagorda,0.970483357
-95.65530396,28.95728683,2653,77416,texas,matagorda,0.970483357
-95.65530396,28.92291069,2653,77417,texas,matagorda,0.970483357
-95.55217743,28.84269714,2653,77418,texas,matagorda,0.970483357
-95.6438446,28.78539848,2653,77419,texas,matagorda,0.970483357
-95.74697876,28.72810364,2653,77420,texas,matagorda,0.970483357
-95.87876129,28.66507721,2653,77421,texas,matagorda,0.970483357
-96.00481415,28.61924171,2653,77422,texas,matagorda,0.970483357
-96.1251297,28.55621719,2653,77423,texas,matagorda,0.970483357
-96.27983093,28.47600365,2653,77424,texas,matagorda,0.970483357
-96.33712006,28.43016624,2653,77425,texas,matagorda,0.970483357
-96.36577606,28.41297722,2653,77426,texas,matagorda,0.970483357
-96.38295746,28.43016624,2653,77427,texas,matagorda,0.970483357
-96.37723541,28.43589592,2653,77428,texas,matagorda,0.970483357
-96.35430908,28.47600365,2653,77429,texas,matagorda,0.970483357
-96.30847168,28.48173141,2653,77430,texas,matagorda,0.970483357
-96.23972321,28.52756882,2653,77431,texas,matagorda,0.970483357
-96.11367035,28.58486366,2653,77432,texas,matagorda,0.970483357
-96.0563736,28.61351204,2653,77433,texas,matagorda,0.970483357
-96.01626587,28.64216042,2653,77434,texas,matagorda,0.970483357
-95.99334717,28.66507721,2653,77435,texas,matagorda,0.970483357
-95.90167236,28.68226624,2653,77436,texas,matagorda,0.970483357
-95.78135681,28.74529076,2653,77437,texas,matagorda,0.970483357
-95.75843811,28.76247978,2653,77438,texas,matagorda,0.970483357
-95.75843811,28.78539848,2653,77439,texas,matagorda,0.970483357
-95.78135681,28.78539848,2653,77440,texas,matagorda,0.970483357
-95.81572723,28.78539848,2653,77441,texas,matagorda,0.970483357
